State,Year,Top 10% (90th–100th percentiles),Top 5% (95th–100th percentiles),Top 1% (99th–100th percentiles),Top 0.5% (99.5th–   100th percentiles),Top 0.1% (99.9th–   100th percentiles),Top 0.01% (99.99th– 100th percentiles),0–90th percentiles,0–99th percentiles,90th–95th percentiles,95th–99th percentiles,99th–99.5th percentiles,99.5th–99.9th percentiles,99.9th–   99.99th percentiles,90th percentile,95th percentile,99th percentile,99.5th percentile,99.9th percentile,99.99th percentile,Number of tax units,Total income (1000s)
Illinois,1992,215978.7317,311727.6977,814103.0539,1248480.299,3369528.263,13946294.22,33971.29486,44475.76566,120229.7657,186133.8586,379725.809,718218.3078,2194332.046,101712.6684,131980.1524,311891.2493,478305.6374,1290900.918,5342968.689,5663293.5,295465568
Illinois,1993,215513.9278,309582.9718,789142.5361,1195943.598,3140125.419,12495065.46,33202.1475,43981.71734,121444.8837,189693.0808,382341.4744,709898.1425,2100687.636,104086.7392,136306.3825,315821.5181,478626.744,1256704.754,5000630.89,5715346.5,293959264
Illinois,1994,223384.0742,322583.5047,832639.4764,1270021.204,3384899.013,13760506.98,33862.89462,44937.9978,124184.6437,195069.5118,395257.7491,741301.7514,2232053.683,107545.2063,141188.5481,325488.1645,496465.6159,1323195.21,5379137.414,5730797.5,302672128
Illinois,1995,235123.988,342397.5575,893908.3555,1367128.84,3666429.765,15038126.83,35176.4611,46699.12144,127850.4184,204519.858,420687.8711,792303.6085,2402907.869,111828.4371,149256.0098,345986.8953,529146.7071,1419090.272,5820501.376,5743207,316859712
Illinois,1996,250124.8413,369217.8224,993076.7464,1535269.257,4221797.43,17947830.92,36660.20886,48561.51984,131031.8603,213253.0913,450884.2357,863637.2141,2696682.597,115444.7573,156393.5452,368913.5338,570330.1472,1568336.198,6667357.536,5757370.5,333965888
Illinois,1997,273824.6799,410238.0138,1147532.509,1803378.647,5101492.274,22264659.8,38310.60165,50895.64079,137411.346,225914.3899,491686.3716,978850.2401,3194473.661,122018.6419,168422.2938,399149.3091,627274.0294,1836951.306,8017084.744,5753829.5,355943456
Illinois,1998,294906.2391,445961.0366,1278242.88,2031189.006,5893205.085,26791347.65,39790.61638,53050.25238,143851.4417,237890.5756,525296.7543,1065684.986,3571189.244,119195.686,159957.2075,424168.9202,674024.6794,2017579.984,9172205.274,5795958,378488672
Illinois,1999,309152.698,469106.6413,1337055.273,2117899.978,6064714.204,26987023.13,40495.82318,54536.32114,149198.7547,252119.4835,556210.5679,1131196.421,3740013.212,125455.1869,170942.1616,449818.3521,712513.7585,2132689.248,9490131.294,5869003,395344896
Illinois,2000,317898.7942,484691.7384,1389940.479,2205304.654,6336982.99,28442121.67,39716.14717,54176.77483,151105.8501,258379.5532,574576.3043,1172385.07,3880856.471,128426.7503,176065.1159,464302.8512,736671.2848,2204766.617,9895598.657,6037979.5,407771392
Illinois,2001,277216.7995,409931.4998,1104832.163,1714486.778,4723875.876,19969225.65,38191.63651,51561.44564,144502.0992,236206.334,495177.5476,962139.504,3029948.123,123317.7409,164961.8225,404424.3052,627588.6486,1766433.169,7467237.387,6173257.5,383323200
Illinois,2002,261662.7022,378447.996,1011667.776,1545078.191,4130305.442,16862673.15,36393.76523,49296.95067,144877.4084,220143.051,478257.3601,898771.3788,2715597.918,118970.8856,147237.3679,393595.1625,601121.5503,1606919.07,6560519.905,6268789.5,369361216
Illinois,2003,262440.0292,380820.0432,1019570.945,1558177.051,4171713.326,17069133.01,35245.25245,48251.53604,144060.0152,221132.3177,480964.8388,904792.9828,2738666.695,118777.1032,147797.399,395698.5365,604733.179,1619054.432,6624581.628,6322939.5,366507488
Illinois,2004,287868.5851,428859.5531,1202155.047,1873919.206,5252865.222,22952607.57,36919.22372,50497.58524,146877.6171,235535.6795,530390.8886,1029182.702,3286227.183,122953.0689,154202.5534,432251.9495,673794.3095,1888742.42,8252936.585,6221615.861,385828288
Illinois,2005,304960.1361,462510.9506,1327153.557,2089702.874,5996304.735,27092321.22,37087.54088,51114.40892,147409.3215,246350.299,564604.2398,1113052.409,3652302.904,125092.8087,159583.6127,457917.7185,721025.813,2068949.873,9347866.231,6278877,401062016
Illinois,2006,320080.653,491034.5722,1426847.307,2258889.884,6563877.841,30195587.22,37721.32409,52210.89285,149126.7339,257081.3885,594804.73,1182642.895,3938132.354,128513.5187,165585.2102,481157.1826,761736.0925,2213451.259,10182465.64,6362826,419674560
Illinois,2007,335796.7125,520860.0496,1537229.79,2449990.59,7230730.257,34011479.87,37527.0845,52506.81757,150733.3754,266767.6145,624468.9899,1254805.673,4255091.412,131722.681,170611.1634,503529.8121,802510.6652,2368473.647,11140685.78,6513975,438742592
Illinois,2008,297138.3667,449210.9283,1263160.47,1971677.308,5544265.909,24334900.59,35367.85599,49407.37612,145065.8051,245723.5427,554643.633,1078530.157,3456417.612,125857.1596,160644.3303,451724.4684,705100.3452,1982709.742,8702512.696,6521774.5,401382016
Illinois,2009,264148.1252,385787.402,1016166.087,1542106.723,4061917.385,16236689.11,32516.13188,45977.44479,142508.8485,228192.7306,490225.4517,912154.0575,2709164.971,121395.7629,153633.5102,404671.4903,614118.7288,1617592.028,6465995.334,6575157,366100352
Illinois,2010,277395.7261,412068.725,1148178.086,1821388.076,5351996.17,25069408.06,31773.72774,45307.21891,142722.7273,228041.3848,474968.0953,938736.0527,3161172.627,122213.5454,155224.7017,383845.2125,608904.7525,1762796.154,8257153.914,6649341.5,374596832
Illinois,2011,273611.8325,405475.7704,1105632.16,1734670.604,4982465.901,22540654.59,31520.89339,45124.91485,141747.8947,230436.6729,476593.7169,922721.7796,3031556.046,121258.1376,158785.0015,387203.1629,607498.5592,1716348.947,7764755.355,6753156,376353312
Illinois,2012,306115.76,467850.6492,1366958.133,2205002.955,6772576.969,33727697.38,31863.74987,46080.17126,144380.8708,243073.7781,528913.3118,1063109.452,3777563.589,125035.1797,165099.8446,424472.9536,667602.696,2050514.55,10211642.42,6718235.413,398317120
Indiana,1917,42395.56332,66443.37936,157850.6906,236367.5046,611283.9909,1887343.143,10558.71491,12286.76045,18347.74728,43591.55155,79333.87651,142638.383,469499.6407,13965.70935,30583.66043,67221.4626,95668.99161,264789.917,1085792.801,1244373.465,17100678
Indiana,1918,43982.68547,65444.96442,142923.1222,204260.5335,478833.502,1389099.876,10500.3883,12544.83514,22520.40652,46075.42499,81585.71087,135617.2913,377692.7938,13710.95971,34080.9932,75290.05647,96391.02542,232792.7358,807470.8786,1238046.004,17145226
Indiana,1919,45516.49248,66449.66533,151132.859,219795.1225,507561.5699,1423290.115,10639.82941,12743.60316,24583.31964,45278.86692,82470.59547,147853.5106,405813.9538,13795.17877,33514.42524,71214.24822,101248.7818,264565.5759,853689.984,1247989.503,17630966
Indiana,1920,43272.22023,59973.79079,138163.7139,201425.2414,455606.5439,1169153.701,11040.58993,13012.2382,26570.64966,40426.31,74902.18648,137879.9158,376323.5265,23005.4155,30643.79992,63188.29716,92499.72637,244699.9346,738922.4277,1265360.586,18048790
Indiana,1921,40073.49347,56061.64733,124579.3978,178975.3424,400570.5241,1053811.018,8192.31029,10237.00468,24085.33961,38932.20972,70183.45308,123576.547,327988.247,13863.96049,30308.92342,63296.27711,85466.47281,211696.5846,648388.8855,1284790.831,14621470
Indiana,1922,44456.29549,63083.88033,144938.2434,211067.6994,489262.7323,1343111.165,9102.298968,11301.32948,25828.71065,42620.28957,78808.78733,141518.9412,394390.6842,14838.97962,32877.10434,66182.34145,96364.94915,245510.5035,859735.2419,1297246.047,16394205
Indiana,1923,48326.03341,66392.53114,151751.0409,223559.7453,518973.0645,1498727.206,10795.25538,13162.44725,30259.53568,45052.90371,79942.33652,149706.4155,410111.4932,25382.41545,34613.19947,65484.39192,100679.1901,268400.6724,857440.159,1313991.016,19116380
Indiana,1924,46098.43756,67087.90489,158960.389,234183.5785,541470.9304,1512876.19,9200.676842,11414.99901,25108.97024,44119.78387,83737.19945,157361.7405,433537.0127,14600.13583,33605.65647,68702.82295,105726.5891,278074.22,917173.3433,1333523.841,17189726
Indiana,1925,39634.40676,68135.23704,181184.2551,278748.8883,724694.3492,2775357.928,8810.336989,10182.7287,11133.57648,39872.98252,83619.62195,167262.5231,496842.8405,8682.799147,14990.74015,67317.39355,109234.8622,300275.7491,1130724.193,1347583.293,16026463
Indiana,1926,40669.94592,70795.12207,199967.4,310347.994,867752.8942,4053524.961,9382.990687,10618.19415,10544.76977,38502.05259,89586.806,170996.7689,513778.2202,8172.808825,14290.77858,72429.72534,114008.8503,311130.3489,1262918.716,1359591.378,17010780
Indiana,1927,40224.51384,69824.39616,195696.3325,301230.7078,810112.1529,3285242.504,9144.575995,10399.60248,10624.63152,38356.41207,90161.9572,174010.3465,535097.6695,8246.259402,14377.82689,72861.47598,114555.8842,312959.449,1287341.987,1372126.032,16812070
Indiana,1928,42249.77278,73913.60116,209876.8678,325546.7563,889789.3317,3596922.253,8920.776914,10257.48265,10585.94439,39922.7845,94206.9793,184486.1124,588996.7849,8183.964218,14384.74427,77342.04154,120226.3166,338982.6112,1499522.948,1382485.914,16940536
Indiana,1929,42146.09682,73616.0259,207942.4423,318519.3276,860997.8958,3649540.543,11479.76867,12592.90613,10676.16774,40034.42181,97365.55687,182899.6856,551159.8239,8260.245916,14495.32387,80160.07197,122566.787,330764.6306,1364797.971,1390099.379,20220944
Indiana,1930,34593.71789,59535.18326,163533.696,243350.0735,610797.7439,2240217.686,9497.341644,10476.40637,9652.252516,33535.55508,83717.31842,151488.1559,429751.0837,7524.006374,13002.67379,70066.64061,104267.4264,257089.6758,992499.213,1398039.532,16786232
Indiana,1931,29255.949,49481.03459,133661.1889,192089.5552,448506.0972,1509564.509,8579.74092,9404.797817,9030.863406,28435.99601,75232.82267,127985.4196,330610.7181,7101.56135,12053.48399,65189.38478,90374.46081,210000.6796,729937.0862,1415175.149,15067882
Indiana,1932,27783.7642,43971.12689,106627.8638,150942.1802,350659.4448,1188755.965,6151.922027,7322.048088,11596.40151,28306.94267,62313.54731,101012.8641,257537.6093,9424.278609,14940.78614,55734.59347,72184.84279,164768.999,570575.6544,1430624.419,11895794
Indiana,1933,28220.74275,44694.23286,111859.1303,160792.6926,390929.8112,1447873.562,6238.597505,7392.142148,11747.25264,27903.00849,62925.5681,103258.4129,273491.6167,9544.586524,15139.07561,55595.3567,72005.69894,174076.4975,609281.5133,1445512.237,12195515
Indiana,1934,31909.53725,51380.79848,132758.5058,194979.6426,481558.8433,1850772.597,7484.831977,8686.583279,12438.27601,31036.37166,70537.36885,123334.8425,329423.9818,10049.18103,16328.5596,61450.04416,86173.39478,209481.9947,759156.4592,1461211.394,14505888
Indiana,1935,36115.98248,58735.62858,148979.0861,220773.1019,542884.5841,1963860.367,8689.840983,10043.09522,13496.33638,36174.76419,77185.07042,140245.2313,384998.386,10858.29799,17870.72827,67426.04845,95365.50727,246172.0362,865743.3082,1478021.762,16897418
Indiana,1936,44679.8209,73003.68939,194760.1975,296744.2909,740823.1915,2770084.689,9363.598509,11058.20078,16355.95241,42564.56238,92776.10401,185724.5658,515349.6918,12546.09284,24984.40381,74962.44113,120749.2489,336505.6216,1014665.834,1494152.161,19267422
Indiana,1937,47400.50324,74858.16652,187369.4264,280673.3465,671351.0623,2088157.262,10368.03231,12320.79307,19942.83996,46730.35156,94065.50627,183003.9175,513928.1512,14370.29521,31860.67591,78798.12184,120868.9685,328448.6533,1098318.367,1510089.787,21248896
Indiana,1938,42401.57208,67346.58342,159681.4965,235263.9603,551134.1869,1779886.027,8767.514119,10640.51005,17456.56074,44262.85515,84099.03274,156296.4037,414606.2047,13687.30625,30889.47239,70461.51798,106824.7356,271533.2426,974996.5372,1528892.863,18546876
Indiana,1939,50757.43102,77511.15604,182954.9395,270105.9648,644443.3311,2076687.254,9292.188485,11726.42762,24003.70599,51150.21016,95803.91422,176521.6233,485305.1175,16324.94011,35491.96171,80061.02506,120251.6501,305966.2745,1089031.481,1548547.336,20810482
Indiana,1940,59765.21343,81577.95334,196860.6787,290862.7578,681714.8265,2055540.963,9021.26053,12249.54448,37952.47351,52757.272,102858.5997,193149.7406,529067.478,34997.18539,44146.52875,85959.18631,129682.2637,336062.1898,1137370.894,1570651.837,22139368
Indiana,1941,65616.50536,91195.43485,226581.4912,336475.8277,792446.1596,2465300.399,12713.52846,15896.98105,40037.57586,57348.92075,116687.1548,222483.2447,606573.4663,35189.80877,45425.69419,96333.68058,150971.1847,385949.604,1327222.988,1577228.241,28396144
Indiana,1942,67602.96628,92676.04562,224509.3005,333365.0763,786157.3201,2468292.836,15532.37722,18681.15467,42529.88693,59717.7319,115653.5248,220167.0153,599253.3739,37866.1674,47436.73055,94476.45315,149214.8738,384017.0468,1300368.426,1585473.421,32881824
Indiana,1943,72947.11516,98687.63382,231717.8802,341846.4446,786547.7695,2394735.339,18823.0157,22139.64327,47206.59651,65430.07223,121589.3158,230671.1133,607860.2618,45332.05753,53406.38067,99682.07145,155601.3245,402590.7732,1374624.84,1598213.531,38733384
Indiana,1944,86185.98564,120835.8342,299205.4235,438776.7752,987861.9104,3008096.156,16498.28057,20681.81499,51536.13703,76243.43694,159634.0717,301505.4914,763391.4386,46029.89062,56118.89532,130908.2678,202579.1078,507509.7599,1639869.721,1607861.694,37731772
Indiana,1945,78081.84955,107267.2025,254066.1412,367014.0053,826677.3583,2663899.912,17670.85962,21385.14869,48896.49657,70567.46788,141118.277,252098.1671,622541.519,43018.68077,52242.49101,117979.8513,181386.9404,421815.2936,1372311.953,1615546.372,38307768
Indiana,1946,79148.83594,111083.8249,259455.2213,371573.0303,822242.8495,2601110.129,17391.54279,21184.56555,47213.84695,73990.97583,147337.4122,258905.5756,624590.9295,42094.71914,54931.47756,122832.0694,182402.8148,440374.4173,1379087.536,1621935.884,38224604
Indiana,1947,72104.74956,99821.37789,230699.8716,327573.2223,715698.3163,2227791.155,17896.652,21222.68994,44388.12122,67101.75448,133826.5208,230541.9488,547688.0009,41692.50222,51387.88185,110514.4871,164264.2274,382548.794,1168986.418,1642391.718,38296408
Indiana,1948,76023.56541,102797.6539,237770.8045,338146.6134,731773.3213,2056449.759,18759.12039,22331.16854,49249.47687,69054.3663,137394.9956,239739.9364,584587.0504,42845.70543,49621.26981,117514.9946,171263.8094,398585.1802,1213726.014,1659523.037,40634360
Indiana,1949,75717.0835,102520.8945,229405.8341,320502.4147,676960.1538,1863869.124,17450.20425,21194.78165,48913.27248,70799.65963,138309.2535,231387.98,545081.3793,43409.97327,51578.76609,119056.2017,172544.6863,379260.4041,1153629.729,1676558.292,39025068
Indiana,1950,81324.34998,108992.4496,264166.5354,381124.8162,857092.9147,2701705.247,19833.47573,23576.66444,53656.25034,70198.92819,147208.2545,262132.7916,652135.9888,47010.93474,49604.48705,124608.5553,187226.6718,437723.5908,1415995.413,1698766.516,44138308
Indiana,1951,82421.57879,109263.6975,254318.9641,366115.1237,800939.3975,2505406.167,21276.93355,25099.20043,55579.46005,72999.88091,142522.8045,257409.0552,611554.2009,50642.90131,52948.69693,120401.0556,178244.5448,422658.0848,1190631.655,1709835.418,46834784
Indiana,1952,78966.29189,108977.6395,233653.7676,325679.7995,688873.247,1977453.362,21992.39853,25609.34363,48954.94426,77808.6075,141627.7358,234881.4376,545697.6787,42490.05819,58934.76424,122456.6668,170919.1845,386818.2421,1155814.556,1720885.931,47650968
Indiana,1953,80121.31166,110625.493,237142.9417,327928.2687,661127.2658,1741697.216,24297.61007,27786.41496,49617.1303,78996.13085,146357.6147,244628.5194,541063.938,43045.34887,59776.62028,124734.6605,177539.285,387620.255,1134433.574,1730680.959,51712712
Indiana,1954,80055.04363,112148.2316,246368.04,341896.5435,720697.8955,2004637.285,22507.74038,26059.38415,47961.85568,78593.27949,150839.5364,247196.2056,578037.9633,41449.29481,58834.43809,126121.5745,185043.0662,408311.4101,1275018.217,1741940.79,49231552
Indiana,1955,90904.98856,124859.068,270297.7086,377138.471,795346.8494,2405969.419,24170.31101,28425.0522,56950.90912,88499.40787,163456.9461,272586.3764,616388.7861,49690.06279,68522.00351,136243.8999,211187.1959,440142.8367,1283545.871,1753036.967,54070284
Indiana,1956,95379.24804,130900.7755,291041.4702,416993.8681,897355.0913,2716313.062,25403.37848,29788.43509,59857.72062,90865.60177,165089.0723,296903.5623,695248.6501,52227.70896,71821.34845,140439.9865,216988.0979,482787.7844,1246592.162,1763970.606,57154352
Indiana,1957,97560.2201,128897.0887,276575.4371,388074.2414,780563.3785,2260381.352,24311.40787,29162.15629,66223.35145,91977.50167,165076.6327,289951.9571,616139.1592,60552.60128,74505.65672,139901.3343,209616.2468,486111.0312,1237484.397,1775154.244,56159292
Indiana,1958,93620.06823,122936.579,257022.521,358528.7813,756100.1463,2384891.898,23040.25306,27806.07007,64303.55742,89415.09357,155516.2607,259135.94,575123.285,57779.52833,72780.80046,134563.0634,196173.3228,417515.9823,1198511.955,1783558.908,53681976
Indiana,1959,101144.9094,133771.0711,280855.3983,395592.2532,840549.0811,2596430.535,24768.5068,29896.55866,68518.74775,96999.98925,166118.5435,284353.0462,645451.1418,61845.69838,81464.15489,140301.4234,213863.9183,468804.519,1348836.549,1791598.406,58058800
Indiana,1960,102130.2472,133770.5793,277273.912,387323.9262,834479.5862,2689940.518,25240.10999,30460.99454,70489.91515,97894.74612,167223.8977,275535.0112,628317.2604,63683.71825,82903.22112,145470.7788,205701.9128,457137.9576,1316652.966,1797696.772,59196580
Indiana,1961,104404.6512,137124.0774,289523.03,408687.739,861220.4743,2809632.26,25484.35055,30789.04072,71685.22492,99024.33927,170358.3211,295554.5551,644730.2759,65461.3507,81913.13619,144294.0387,219099.5098,470454.4076,1488622.849,1826904.368,60975456
Indiana,1962,107737.1319,141054.1936,288469.1779,404030.9146,873768.1519,2983253.195,26383.79629,31953.97785,74420.07026,104200.4475,172907.4412,286596.6052,639380.9249,67520.90718,84217.92222,151722.1992,215159.3846,480706.1031,1395438.874,1854284.096,64008272
Indiana,1963,110920.0238,144975.5847,296399.1529,409927.4768,852799.8627,2632440.916,27239.62772,32973.40991,76864.46302,107119.6926,182870.8289,299209.3804,655061.9679,70405.47807,88243.41318,156100.8726,226602.8955,492208.7164,1443619.905,1880151.814,66947820
Indiana,1964,119838.9366,156946.7538,342774.2292,477229.1601,1017187.348,4535432.622,28194.91194,34274.31527,82731.11946,110489.885,208319.2983,342239.613,626271.2068,75109.38879,85375.07389,178439.9939,253449.1039,431946.5308,2307635.307,1905351.837,71182640
Indiana,1965,127541.1718,169366.6491,368154.9654,504697.4919,1048084.069,3987581.099,30634.43402,37013.6951,85715.69451,119669.5701,231612.439,368850.8476,721473.288,79482.05199,93840.757,192398.2029,282130.0845,510739.4184,2223578.226,1928137.918,77752368
Indiana,1966,127091.4279,172111.4137,373795.8687,502707.2581,1002455.833,3251217.786,32363.86703,38483.49943,82071.44214,121690.3,244884.4793,377770.1144,752593.3938,72196.24652,98371.91201,216857.1554,291416.7721,527430.3738,1881415.045,1949265.335,81550680
